,sampling_week,effective_concentration_rolling_average,region,state,name,fipscode
3818,3/16/2022,123.2648089,Midwest,KS,"Johnson County, KS",20091
3819,3/16/2022,177.8421616,Midwest,IL,"Kankakee County, IL",17091
3820,3/16/2022,593.9543668,Northeast,ME,"Kennebec County, ME",23011
3821,3/16/2022,135.4392734,South,KY,"Kenton County, KY",21117
3822,3/16/2022,88.63391361,Northeast,PA,"Lackawanna County, PA",42069
3823,3/16/2022,66.57249099,Midwest,IN,"Lake County, IN",18089
3824,3/16/2022,33.81800371,West,ID,"Latah County, ID",16057
3825,3/16/2022,122.6479859,South,VA,"Loudoun County, VA",51107
3826,3/16/2022,32.33637682,South,GA,"Lowndes County, GA",13185
3827,3/16/2022,200.3308819,Northeast,PA,"Luzerne County, PA",42079
3828,3/16/2022,101.9923882,South,AL,"Madison County, AL",1089
3829,3/16/2022,43.65447685,Midwest,WI,"Marathon County, WI",55073
3830,3/16/2022,62.1732291,Northeast,NH,"Merrimack County, NH",33013
3831,3/16/2022,106.4033499,South,FL,"Miami-Dade County, FL",12086
3832,3/16/2022,112.0417575,Northeast,CT,"Middlesex County, CT",9007
3833,3/16/2022,202.4252254,Northeast,MA,"Middlesex County, MA",25017
3834,3/16/2022,117.0766614,Northeast,NJ,"Middlesex County, NJ",34023
3835,3/16/2022,144.9051603,Northeast,NJ,"Monmouth County, NJ",34025
3836,3/16/2022,101.4788363,West,CA,"Monterey County, CA",6053
3837,3/16/2022,88.63200306,Northeast,PA,"Montgomery County, PA",42091
3838,3/16/2022,86.20779251,Northeast,DE,"New Castle County, DE",10003
3839,3/16/2022,137.7634132,Northeast,CT,"New Haven County, CT",9009
3840,3/16/2022,144.8938945,South,WV,"Ohio County, WV",54069
3841,3/16/2022,60.32887373,South,OK,"Oklahoma County, OK",40109
3842,3/16/2022,67.55249247,South,FL,"Orange County, FL",12095
3843,3/16/2022,165.6866647,West,MT,"Park County, MT",30067
3844,3/16/2022,224.7854243,Northeast,ME,"Penobscot County, ME",23019
3845,3/16/2022,227.4762673,Midwest,IL,"Peoria County, IL",17143
3846,3/16/2022,34.13623126,South,SC,"Pickens County, SC",45077
3847,3/16/2022,72.89324049,West,AZ,"Pima County, AZ",4019
3848,3/16/2022,112.9558037,Northeast,ME,"Piscataquis County, ME",23021
3849,3/16/2022,141.5936708,West,CA,"Placer County, CA",6061
3850,3/16/2022,101.4742503,Midwest,IA,"Polk County, IA",19153
3851,3/16/2022,537.7692583,Northeast,RI,"Providence County, RI",44007
3852,3/16/2022,111.4545504,South,AR,"Pulaski County, AR",5119
3853,3/16/2022,161.7963592,South,VA,"Pulaski County, VA",51155
3854,3/16/2022,22.91380565,West,CA,"Riverside County, CA",6065
3855,3/16/2022,61.28374036,West,CA,"Sacramento County, CA",6067
3856,3/16/2022,45.53187624,West,UT,"Salt Lake County, UT",49035
3857,3/16/2022,69.0060293,West,CA,"San Diego County, CA",6073
3858,3/16/2022,40.66326809,Midwest,KS,"Sedgwick County, KS",20173
3859,3/16/2022,134.377559,South,FL,"Seminole County, FL",12117
3860,3/16/2022,67.63173673,West,WA,"Skagit County, WA",53057
3861,3/16/2022,81.35968059,West,CA,"Sonoma County, CA",6097
3862,3/16/2022,132.5423698,South,VA,"Stafford County, VA",51179
3863,3/16/2022,146.3449131,Northeast,MA,"Suffolk County, MA",25025
3864,3/16/2022,76.52252095,Midwest,OH,"Summit County, OH",39153
3865,3/16/2022,95.32685577,Midwest,IN,"Tippecanoe County, IN",18157
3866,3/16/2022,66.36513965,Northeast,MA,"Town and County of Nantucket, MA",25019
3867,3/16/2022,44.46868375,South,TX,"Travis County, TX",48453
3868,3/16/2022,264.5773068,Northeast,ME,"Waldo County, ME",23027
3869,3/16/2022,806.2903245,Northeast,ME,"Washington County, ME",23029
3870,3/16/2022,62.48767579,Northeast,RI,"Washington County, RI",44009
3871,3/16/2022,81.91963805,West,NV,"Washoe County, NV",32031
3872,3/16/2022,60.5973689,Northeast,PA,"Westmoreland County, PA",42129
3873,3/16/2022,46.40491215,Midwest,IL,"Winnebago County, IL",17201
3874,3/16/2022,52.81977409,West,OR,"Yamhill County, OR",41071
3875,3/16/2022,180.6626569,West,AZ,"Yavapai County, AZ",4025
3876,3/16/2022,320.5367053,Northeast,ME,"York County, ME",23031
3877,3/23/2022,56.93239025,West,ID,"Ada County, ID",16001
3878,3/23/2022,40.95518094,South,SC,"Anderson County, SC",45007
3879,3/23/2022,499.8348421,Northeast,ME,"Androscoggin County, ME",23001
3880,3/23/2022,190.5715675,West,CO,"Arapahoe County, CO",8005
3881,3/23/2022,147.3281903,South,VA,"Arlington County, VA",51013
3882,3/23/2022,381.3978327,Northeast,ME,"Aroostook County, ME",23003
3883,3/23/2022,70.48810261,South,AR,"Benton County, AR",5007
3884,3/23/2022,28.72952162,West,WA,"Benton County, WA",53005
3885,3/23/2022,207.9484762,Northeast,MA,"Berkshire County, MA",25003
3886,3/23/2022,172.9020217,Midwest,MO,"Cape Girardeau County, MO",29031
3887,3/23/2022,174.2309157,Northeast,PA,"Chester County, PA",42029
3888,3/23/2022,276.9124237,Northeast,VT,"Chittenden County, VT",50007
3889,3/23/2022,60.28518495,South,VA,"City of Alexandria, VA",51510
3890,3/23/2022,91.90633944,South,VA,"City of Harrisonburg, VA",51660
3891,3/23/2022,96.69803397,West,NV,"Clark County, NV",32003
3892,3/23/2022,212.6416048,Northeast,ME,"Cumberland County, ME",23005
3893,3/23/2022,68.43690443,South,NC,"Cumberland County, NC",37051
3894,3/23/2022,106.0597031,Midwest,MN,"Dakota County, MN",27037
3895,3/23/2022,65.50236279,Northeast,PA,"Dauphin County, PA",42043
3896,3/23/2022,86.48894937,West,UT,"Davis County, UT",49011
3897,3/23/2022,235.6453236,West,OR,"Deschutes County, OR",41017
3898,3/23/2022,86.93242831,South,LA,"East Baton Rouge Parish, LA",22033
3899,3/23/2022,43.44705797,West,NV,"Elko County, NV",32007
3900,3/23/2022,40.75157551,Northeast,PA,"Erie County, PA",42049
3901,3/23/2022,381.0354611,Northeast,MA,"Essex County, MA",25009
3902,3/23/2022,77.24806864,Northeast,NJ,"Essex County, NJ",34013
3903,3/23/2022,301.193982,Northeast,CT,"Fairfield County, CT",9001
3904,3/23/2022,64.19466734,Northeast,PA,"Franklin County, PA",42055
3905,3/23/2022,46.9630526,South,SC,"Greenville County, SC",45045
3906,3/23/2022,85.10063282,Midwest,IN,"Hamilton County, IN",18057
3907,3/23/2022,87.39423239,South,TN,"Hamilton County, TN",47065
3908,3/23/2022,272.6692893,Northeast,MA,"Hampshire County, MA",25015
3909,3/23/2022,197.4884217,Northeast,ME,"Hancock County, ME",23009
3910,3/23/2022,93.6013544,South,KY,"Harrison County, KY",21097
3911,3/23/2022,210.3327592,Northeast,CT,"Hartford County, CT",9003
3912,3/23/2022,140.6542496,Midwest,MN,"Hennepin County, MN",27053
3913,3/23/2022,85.15078194,South,FL,"Hillsborough County, FL",12057
3914,3/23/2022,11.97735694,South,MS,"Hinds County, MS",28049
3915,3/23/2022,110.375041,Northeast,PA,"Indiana County, PA",42063
3916,3/23/2022,117.7238693,South,KY,"Jefferson County, KY",21111
3917,3/23/2022,122.0832003,Midwest,KS,"Johnson County, KS",20091
3918,3/23/2022,107.7753494,Midwest,IL,"Kankakee County, IL",17091
3919,3/23/2022,15.53169278,South,TX,"Kaufman County, TX",48257
3920,3/23/2022,699.5391528,Northeast,ME,"Kennebec County, ME",23011
3921,3/23/2022,92.16439474,South,KY,"Kenton County, KY",21117
3922,3/23/2022,113.4265188,Northeast,PA,"Lackawanna County, PA",42069
3923,3/23/2022,92.3227594,Midwest,IN,"Lake County, IN",18089
3924,3/23/2022,70.69968266,West,ID,"Latah County, ID",16057
3925,3/23/2022,134.2923613,South,VA,"Loudoun County, VA",51107
3926,3/23/2022,26.73644285,South,GA,"Lowndes County, GA",13185
3927,3/23/2022,145.0209951,Northeast,PA,"Luzerne County, PA",42079
3928,3/23/2022,109.9884912,South,AL,"Madison County, AL",1089
3929,3/23/2022,39.89577378,Midwest,WI,"Marathon County, WI",55073
3930,3/23/2022,117.3413513,Northeast,NH,"Merrimack County, NH",33013
3931,3/23/2022,171.3416778,South,FL,"Miami-Dade County, FL",12086
3932,3/23/2022,77.36632196,Northeast,CT,"Middlesex County, CT",9007
3933,3/23/2022,406.475478,Northeast,MA,"Middlesex County, MA",25017
3934,3/23/2022,130.6951751,Northeast,NJ,"Middlesex County, NJ",34023
3935,3/23/2022,167.3104147,Northeast,NJ,"Monmouth County, NJ",34025
3936,3/23/2022,120.5096718,West,CA,"Monterey County, CA",6053
3937,3/23/2022,85.76381758,Northeast,PA,"Montgomery County, PA",42091
3938,3/23/2022,94.62959752,Northeast,DE,"New Castle County, DE",10003
3939,3/23/2022,71.78624516,Northeast,CT,"New Haven County, CT",9009
3940,3/23/2022,180.785833,South,WV,"Ohio County, WV",54069
3941,3/23/2022,74.92938929,South,OK,"Oklahoma County, OK",40109
3942,3/23/2022,66.36829086,South,FL,"Orange County, FL",12095
3943,3/23/2022,114.3871946,South,FL,"Palm Beach County, FL",12099
3944,3/23/2022,70.2237716,West,MT,"Park County, MT",30067
3945,3/23/2022,250.0815147,Northeast,ME,"Penobscot County, ME",23019
3946,3/23/2022,176.4170009,Midwest,IL,"Peoria County, IL",17143
3947,3/23/2022,99.84797081,South,SC,"Pickens County, SC",45077
3948,3/23/2022,57.26385048,West,AZ,"Pima County, AZ",4019
3949,3/23/2022,16.84467737,Northeast,ME,"Piscataquis County, ME",23021
3950,3/23/2022,82.69654097,West,CA,"Placer County, CA",6061
3951,3/23/2022,94.15757569,Midwest,IA,"Polk County, IA",19153
3952,3/23/2022,376.6716087,Northeast,RI,"Providence County, RI",44007
3953,3/23/2022,78.28291049,South,AR,"Pulaski County, AR",5119
3954,3/23/2022,128.1462981,South,VA,"Pulaski County, VA",51155
3955,3/23/2022,33.34191055,West,CA,"Riverside County, CA",6065
3956,3/23/2022,55.6296723,West,CA,"Sacramento County, CA",6067
3957,3/23/2022,100.1938975,West,CA,"San Diego County, CA",6073
3958,3/23/2022,46.58539353,Midwest,KS,"Sedgwick County, KS",20173
3959,3/23/2022,81.39411357,South,FL,"Seminole County, FL",12117
3960,3/23/2022,73.80495054,West,WA,"Skagit County, WA",53057
3961,3/23/2022,68.78900515,West,CA,"Sonoma County, CA",6097
3962,3/23/2022,85.59732011,South,VA,"Stafford County, VA",51179
3963,3/23/2022,197.4519123,Northeast,MA,"Suffolk County, MA",25025
3964,3/23/2022,93.68864087,Midwest,OH,"Summit County, OH",39153
3965,3/23/2022,107.6902081,Midwest,IN,"Tippecanoe County, IN",18157
3966,3/23/2022,69.202201,South,TX,"Travis County, TX",48453
3967,3/23/2022,141.7765907,Northeast,NJ,"Union County, NJ",34039
3968,3/23/2022,158.778775,Northeast,ME,"Waldo County, ME",23027
3969,3/23/2022,852.9294084,Northeast,ME,"Washington County, ME",23029
3970,3/23/2022,200.3798189,Northeast,RI,"Washington County, RI",44009
3971,3/23/2022,99.63798355,West,NV,"Washoe County, NV",32031
3972,3/23/2022,33.05482215,Northeast,PA,"Westmoreland County, PA",42129
3973,3/23/2022,96.28040839,Midwest,IL,"Winnebago County, IL",17201
3974,3/23/2022,67.68513571,West,OR,"Yamhill County, OR",41071
3975,3/23/2022,73.09432909,West,AZ,"Yavapai County, AZ",4025
3976,3/23/2022,212.5576821,Northeast,ME,"York County, ME",23031
3977,3/30/2022,65.42159775,West,ID,"Ada County, ID",16001
3978,3/30/2022,106.1985915,South,SC,"Anderson County, SC",45007
3979,3/30/2022,463.7738737,Northeast,ME,"Androscoggin County, ME",23001
3980,3/30/2022,193.2703227,West,CO,"Arapahoe County, CO",8005
3981,3/30/2022,148.270768,South,VA,"Arlington County, VA",51013
3982,3/30/2022,561.6791648,Northeast,ME,"Aroostook County, ME",23003
3983,3/30/2022,138.9127253,South,AR,"Benton County, AR",5007
3984,3/30/2022,32.56185343,West,WA,"Benton County, WA",53005
3985,3/30/2022,302.3882857,Northeast,MA,"Berkshire County, MA",25003
3986,3/30/2022,80.09341094,Midwest,MO,"Cape Girardeau County, MO",29031
3987,3/30/2022,368.7849923,Northeast,PA,"Chester County, PA",42029
3988,3/30/2022,505.6521277,Northeast,VT,"Chittenden County, VT",50007
3989,3/30/2022,103.3347343,South,VA,"City of Alexandria, VA",51510
3990,3/30/2022,120.4001887,South,VA,"City of Harrisonburg, VA",51660
3991,3/30/2022,124.5310496,West,NV,"Clark County, NV",32003
3992,3/30/2022,281.4587548,Northeast,ME,"Cumberland County, ME",23005
3993,3/30/2022,83.51807782,South,NC,"Cumberland County, NC",37051
3994,3/30/2022,148.1122417,Midwest,MN,"Dakota County, MN",27037
3995,3/30/2022,78.72922071,Northeast,PA,"Dauphin County, PA",42043
3996,3/30/2022,217.4337316,West,UT,"Davis County, UT",49011
3997,3/30/2022,272.8043263,West,OR,"Deschutes County, OR",41017
3998,3/30/2022,93.54893969,South,LA,"East Baton Rouge Parish, LA",22033
3999,3/30/2022,56.54838387,West,NV,"Elko County, NV",32007
4000,3/30/2022,99.42644913,Northeast,PA,"Erie County, PA",42049
4001,3/30/2022,746.4025407,Northeast,MA,"Essex County, MA",25009
4002,3/30/2022,135.070361,Northeast,NJ,"Essex County, NJ",34013
4003,3/30/2022,323.7060375,Northeast,CT,"Fairfield County, CT",9001
4004,3/30/2022,112.023225,Northeast,PA,"Franklin County, PA",42055
4005,3/30/2022,80.93830491,South,SC,"Greenville County, SC",45045
4006,3/30/2022,144.2086848,Midwest,IN,"Hamilton County, IN",18057
4007,3/30/2022,131.3375853,South,TN,"Hamilton County, TN",47065
4008,3/30/2022,443.4640144,Northeast,MA,"Hampshire County, MA",25015
4009,3/30/2022,679.0418698,Northeast,ME,"Hancock County, ME",23009
4010,3/30/2022,75.71544056,South,KY,"Harrison County, KY",21097
4011,3/30/2022,199.0811642,Northeast,CT,"Hartford County, CT",9003
4012,3/30/2022,208.9167644,Midwest,MN,"Hennepin County, MN",27053
4013,3/30/2022,146.9115387,South,FL,"Hillsborough County, FL",12057
4014,3/30/2022,8.042313797,South,MS,"Hinds County, MS",28049
4015,3/30/2022,129.2348605,Northeast,PA,"Indiana County, PA",42063
4016,3/30/2022,192.38423,Midwest,KS,"Johnson County, KS",20091
4017,3/30/2022,81.20256555,Midwest,IL,"Kankakee County, IL",17091
4018,3/30/2022,672.5068338,Northeast,ME,"Kennebec County, ME",23011
4019,3/30/2022,75.69997904,South,KY,"Kenton County, KY",21117
4020,3/30/2022,208.7034922,Northeast,PA,"Lackawanna County, PA",42069
4021,3/30/2022,196.0807639,Midwest,IN,"Lake County, IN",18089
4022,3/30/2022,94.60482624,West,ID,"Latah County, ID",16057
4023,3/30/2022,95.24112765,South,VA,"Loudoun County, VA",51107
4024,3/30/2022,38.57815713,South,GA,"Lowndes County, GA",13185
4025,3/30/2022,158.7306096,Northeast,PA,"Luzerne County, PA",42079
4026,3/30/2022,106.492982,South,AL,"Madison County, AL",1089
4027,3/30/2022,80.66844181,Midwest,WI,"Marathon County, WI",55073
4028,3/30/2022,315.8634296,Northeast,NH,"Merrimack County, NH",33013
4029,3/30/2022,296.7383673,South,FL,"Miami-Dade County, FL",12086
4030,3/30/2022,170.0614466,Northeast,CT,"Middlesex County, CT",9007
4031,3/30/2022,325.5901084,Northeast,MA,"Middlesex County, MA",25017
4032,3/30/2022,189.6469737,Northeast,NJ,"Middlesex County, NJ",34023
4033,3/30/2022,301.1252253,Northeast,NJ,"Monmouth County, NJ",34025
4034,3/30/2022,222.0228741,West,CA,"Monterey County, CA",6053
4035,3/30/2022,176.8543003,Northeast,PA,"Montgomery County, PA",42091
4036,3/30/2022,127.4927825,Northeast,DE,"New Castle County, DE",10003
4037,3/30/2022,130.4430529,Northeast,CT,"New Haven County, CT",9009
4038,3/30/2022,165.8433696,South,WV,"Ohio County, WV",54069
4039,3/30/2022,74.91167431,South,OK,"Oklahoma County, OK",40109
4040,3/30/2022,123.3399959,South,FL,"Orange County, FL",12095
4041,3/30/2022,123.5039409,West,MT,"Park County, MT",30067
4042,3/30/2022,574.3941613,Northeast,ME,"Penobscot County, ME",23019
4043,3/30/2022,241.0376506,Midwest,IL,"Peoria County, IL",17143
4044,3/30/2022,114.7262393,South,SC,"Pickens County, SC",45077
4045,3/30/2022,67.80490836,West,AZ,"Pima County, AZ",4019
4046,3/30/2022,31.0801181,Northeast,ME,"Piscataquis County, ME",23021
4047,3/30/2022,107.2401725,West,CA,"Placer County, CA",6061
4048,3/30/2022,93.41236252,Midwest,IA,"Polk County, IA",19153
4049,3/30/2022,513.2109498,Northeast,RI,"Providence County, RI",44007
4050,3/30/2022,132.9703481,South,AR,"Pulaski County, AR",5119
4051,3/30/2022,134.8215597,South,VA,"Pulaski County, VA",51155
4052,3/30/2022,33.80619704,West,CA,"Riverside County, CA",6065
4053,3/30/2022,67.59133821,West,CA,"Sacramento County, CA",6067
4054,3/30/2022,59.77473346,West,UT,"Salt Lake County, UT",49035
4055,3/30/2022,117.6664942,West,CA,"San Diego County, CA",6073
4056,3/30/2022,46.38578003,Midwest,KS,"Sedgwick County, KS",20173
4057,3/30/2022,123.3176502,South,FL,"Seminole County, FL",12117
4058,3/30/2022,75.45846554,West,WA,"Skagit County, WA",53057
4059,3/30/2022,72.58375088,West,CA,"Sonoma County, CA",6097
4060,3/30/2022,77.69051186,South,VA,"Stafford County, VA",51179
4061,3/30/2022,309.4674906,Northeast,MA,"Suffolk County, MA",25025
4062,3/30/2022,45.3818776,Midwest,OH,"Summit County, OH",39153
4063,3/30/2022,155.6507265,Midwest,IN,"Tippecanoe County, IN",18157
4064,3/30/2022,88.29014436,Northeast,MA,"Town and County of Nantucket, MA",25019
4065,3/30/2022,86.79666425,South,TX,"Travis County, TX",48453
4066,3/30/2022,146.7574864,Northeast,ME,"Waldo County, ME",23027
4067,3/30/2022,849.2973611,Northeast,ME,"Washington County, ME",23029
4068,3/30/2022,113.6006578,Northeast,RI,"Washington County, RI",44009
4069,3/30/2022,70.08144538,West,NV,"Washoe County, NV",32031
4070,3/30/2022,40.83977378,Northeast,PA,"Westmoreland County, PA",42129
4071,3/30/2022,124.8099156,Midwest,IL,"Winnebago County, IL",17201
4072,3/30/2022,109.0479682,West,OR,"Yamhill County, OR",41071
4073,3/30/2022,91.01305183,West,AZ,"Yavapai County, AZ",4025
4074,3/30/2022,148.3160581,Northeast,ME,"York County, ME",23031
4075,4/6/2022,122.1908694,West,ID,"Ada County, ID",16001
4076,4/6/2022,167.9805025,South,SC,"Anderson County, SC",45007
4077,4/6/2022,511.0256004,Northeast,ME,"Androscoggin County, ME",23001
4078,4/6/2022,245.9413841,West,CO,"Arapahoe County, CO",8005
4079,4/6/2022,285.7216542,South,VA,"Arlington County, VA",51013
4080,4/6/2022,1205.171955,Northeast,ME,"Aroostook County, ME",23003
4081,4/6/2022,211.1279277,South,AR,"Benton County, AR",5007
4082,4/6/2022,66.23360673,West,WA,"Benton County, WA",53005
4083,4/6/2022,384.4993692,Northeast,MA,"Berkshire County, MA",25003
4084,4/6/2022,57.33164478,Midwest,MO,"Cape Girardeau County, MO",29031
4085,4/6/2022,527.3802988,Northeast,PA,"Chester County, PA",42029
4086,4/6/2022,1434.875054,Northeast,VT,"Chittenden County, VT",50007
4087,4/6/2022,206.5050037,South,VA,"City of Alexandria, VA",51510
4088,4/6/2022,156.9458469,South,VA,"City of Harrisonburg, VA",51660
4089,4/6/2022,176.9403649,West,NV,"Clark County, NV",32003
4090,4/6/2022,419.7263934,Northeast,ME,"Cumberland County, ME",23005
4091,4/6/2022,172.7233212,South,NC,"Cumberland County, NC",37051
4092,4/6/2022,240.878894,Midwest,MN,"Dakota County, MN",27037
4093,4/6/2022,99.31407602,Northeast,PA,"Dauphin County, PA",42043
4094,4/6/2022,235.0877434,West,UT,"Davis County, UT",49011
4095,4/6/2022,273.1663198,West,OR,"Deschutes County, OR",41017
4096,4/6/2022,90.21127421,South,LA,"East Baton Rouge Parish, LA",22033
4097,4/6/2022,129.8641702,West,NV,"Elko County, NV",32007
4098,4/6/2022,272.69761,Northeast,PA,"Erie County, PA",42049
4099,4/6/2022,806.1270713,Northeast,MA,"Essex County, MA",25009
4100,4/6/2022,216.6376495,Northeast,NJ,"Essex County, NJ",34013
4101,4/6/2022,426.6524409,Northeast,CT,"Fairfield County, CT",9001
4102,4/6/2022,165.8947255,Northeast,PA,"Franklin County, PA",42055
4103,4/6/2022,139.7608361,South,SC,"Greenville County, SC",45045
4104,4/6/2022,222.9710999,Midwest,IN,"Hamilton County, IN",18057
4105,4/6/2022,239.5783421,South,TN,"Hamilton County, TN",47065
4106,4/6/2022,519.6196225,Northeast,MA,"Hampshire County, MA",25015
4107,4/6/2022,292.7129474,Northeast,ME,"Hancock County, ME",23009
4108,4/6/2022,198.8047281,South,KY,"Harrison County, KY",21097
4109,4/6/2022,440.8018943,Northeast,CT,"Hartford County, CT",9003
4110,4/6/2022,308.8250915,Midwest,MN,"Hennepin County, MN",27053
4111,4/6/2022,175.4907501,South,FL,"Hillsborough County, FL",12057
4112,4/6/2022,28.97284678,South,MS,"Hinds County, MS",28049
4113,4/6/2022,361.4209832,Northeast,PA,"Indiana County, PA",42063
4114,4/6/2022,206.019547,South,KY,"Jefferson County, KY",21111
